id,duplicate_of_id,parent_event_id,relevance,updated,title,labels,phq_labels,category,description,start,end,predicted_end,timezone,duration,country,lat,lon,geo,placekey,impact_patterns,predicted_event_spend_total,predicted_event_spend_accommodation,predicted_event_spend_hospitality,predicted_event_spend_transportation,venue_id,venue_name,venue_formatted_address,scope,rank,local_rank,aviation_rank,phq_attendance,state,cancelled,postponed,deleted_reason,first_seen,place_hierarchies,private,brand_safe
E6VtbivotokSbS8Zck,,,,2023-10-26T02:10:16Z,Mike Oregano,"concert,music",,concerts,,2023-12-03T01:00:00Z,2023-12-03T01:00:00Z,2023-12-03T05:10:00Z,America/New_York,0,US,41.0828548,-74.5918805,"{""geometry"": {""coordinates"": [-74.5918805, 41.0828548], ""type"": ""Point""}}",@628-h2k-6p9,,21133,4288,9967,6877,38PKDAZcNCY8aUugqqUaPZB,Stew N' Dolly's Place,"Sussex
United States of America",locality,47,78,,696,active,,,,2023-01-26T22:26:43Z,"6295630>6255149>6252001>5101760>5105168>5102153,6295630>6255149>6252001>5101760>5105168>5101848",False,True
9Gf3jg4N4yRUGXLX4L,,,,2023-10-31T09:13:10Z,Mike Oregano,"concert,music",,community,,2023-12-02T00:00:00Z,2023-12-02T00:00:00Z,,America/New_York,0,US,40.9307623,-74.5903868,"{""geometry"": {""coordinates"": [-74.5903868, 40.9307623], ""type"": ""Point""}}",1hiqnucyzf@627-v46-b49,,1977,0,1388,588,GtHRPDcct7Z56DRUfh7ZQ9,Taphouse 15,"75 New Jersey 15
Wharton, NJ 07885
United States of America",locality,34,62,,150,active,,,,2023-01-26T23:33:03Z,"6295630>6255149>6252001>5101760>5101405>5095622,6295630>6255149>6252001>5101760>5101405>5101427",False,True
B4cWHH8NK6CmkLbmpN,,,,2023-11-25T04:12:16Z,"Open Road Folk Music, Tim Janis, and Kris Monson","concert,music",jazz-and-classical,concerts,,2023-12-09T01:00:00Z,2023-12-09T01:00:00Z,2023-12-09T03:30:00Z,America/New_York,0,US,40.7687,-73.99182,"{""geometry"": {""coordinates"": [-73.99182, 40.7687], ""type"": ""Point""}}",@627-wbv-ch5,,23912,4073,12668,7171,8Xi96re9BWHMSPbsa24Gp8,Carnegie Hall - Ny,"New York (NYC)
United States of America",locality,46,46,,661,active,,,,2023-01-26T23:33:34Z,"6295630>6255149>6252001>5101760>5099357>5106184,6295630>6255149>6252001>5101760>5099357>5099836",False,True
CXVmY3Fgn7uxyNjLej,,,,2023-10-26T04:29:30Z,Brunch is a Drag - Tortilla Press Cantina (12/17/23),"concert,music,performing-arts",dinner-theatre,performing-arts,"Brunch is a Drag returns on Sunday, December 17th  for another FABULOUS Drag Brunch!",2023-12-17T16:00:00Z,2023-12-17T21:00:00Z,,America/New_York,18000,US,39.9522188,-75.0288127,"{""geometry"": {""coordinates"": [-75.0288127, 39.9522188], ""type"": ""Point""}}",zzw-224@628-pmx-st9,,11453,799,6568,4085,uySZCXtGuf7LULw5DUSfKu,Tortilla Press Cantina,"7716 Maple Avenue
Merchantville, NJ 08109
United States of America",locality,43,66,,454,active,,,,2023-01-29T10:35:24Z,"6295630>6255149>6252001>5101760>4501019>4501318,6295630>6255149>6252001>5101760>4501019>4501018",False,False
54hxFax4GL6bd3WNkM,,,,2023-11-16T02:40:17Z,Drag Me To Landmark - 2023 Holiday Slay Ride (Night 1),"concert,music,performing-arts",celebration,performing-arts,"On December 15th, Drag Me to Landmark returns for a fabulous HOLIDAY DRAG SHOW!",2023-12-16T01:00:00Z,2023-12-16T04:00:00Z,,America/New_York,10800,US,39.7066891,-75.11048010000002,"{""geometry"": {""coordinates"": [-75.11048010000002, 39.7066891], ""type"": ""Point""}}",1qvuuhcssq@628-qht-9vf,,4918,0,2991,1926,,,,locality,38,62,,247,active,,,,2023-01-30T13:38:05Z,"6295630>6255149>6252001>5101760>4501944>4501931,6295630>6255149>6252001>5101760>4501944>4504915",False,False
E26i8HWyRTKbzMjB53,,,,2023-12-05T21:40:15Z,Jerry Seinfeld,"comedy,entertainment,performing-arts",comedy-club,performing-arts,,2023-12-02T01:00:00Z,2023-12-02T01:00:00Z,2023-12-02T02:50:00Z,America/New_York,0,US,39.37833250000001,-74.43524550000001,"{""geometry"": {""coordinates"": [-74.43524550000001, 39.37833250000001], ""type"": ""Point""}}",@628-nmd-rx5,,,,,,EzRMY5YCRWC3ftUgh9eTMi,Borgata Event Center,"Atlantic City, NJ 08401
United States of America",locality,0,0,,,active,,,,2023-02-07T00:52:34Z,"6295630>6255149>6252001>5101760>4500561>4504597,6295630>6255149>6252001>5101760>4500561>4502962",False,True
BvEAig5svujM7iccei,,,,2023-10-26T04:15:35Z,Jaida's Hopechest Winter Craft & Gift Fair,"craft,festival","nature-and-outdoor-activities,family-activities,art-and-cultural",festivals,,2023-12-02T05:00:00Z,2023-12-03T04:59:59Z,,America/New_York,86399,US,40.598238,-74.28796,"{""geometry"": {""coordinates"": [-74.28796, 40.598238], ""type"": ""Point""}}",@627-vt7-249,,4907,0,3006,1900,,,,locality,38,58,,250,active,,,,2023-02-18T03:20:46Z,"6295630>6255149>6252001>5101760>5105640>5102584,6295630>6255149>6252001>5101760>5105640>5097598",False,True
7bFEw6cRLs4irYLeHG,,,,2023-10-26T03:41:38Z,Maura McKinney Mastro,"concert,music",,concerts,,2023-12-29T15:30:00Z,2023-12-29T15:30:00Z,2023-12-29T19:40:00Z,America/New_York,0,US,39.0632095,-74.8347855,"{""geometry"": {""coordinates"": [-74.8347855, 39.0632095], ""type"": ""Point""}}",14qi5neo37@63s-njd-v4v,,3456,0,2108,1347,,,,locality,35,70,,173,active,,,,2023-02-19T04:33:54Z,"6295630>6255149>6252001>5101760>4501053>4502964,6295630>6255149>6252001>5101760>4501053>4501057",False,True
3okSb4m8nBWVraXgbL,,,,2023-10-26T02:45:56Z,Nancy Malcun,"concert,music",,community,,2023-12-10T19:00:00Z,2023-12-10T19:00:00Z,,America/New_York,0,US,38.9324897,-74.9225517,"{""geometry"": {""coordinates"": [-74.9225517, 38.9324897], ""type"": ""Point""}}",22r-222@63s-pdq-2c5,,977,0,685,292,U4hR4pASj7BsEj4sAATRFx,Fins Bar & Grille,"142 Decatur Street
Cape May, NJ 08204
United States of America",locality,28,60,,75,active,,,,2023-02-26T04:48:40Z,"6295630>6255149>6252001>5101760>4501053>4501066,6295630>6255149>6252001>5101760>4501053>4501057",False,True
3MkZXN9bFNktLYkebp,,,,2023-10-26T12:00:14Z,AnimeNJ++,"conference,entertainment","art-and-cultural,music-and-dance",conferences,"AnimeNJ++ where Sub Culture is Pop Culture featuring all from Japan, Anime, Kaiju, Tokousatsu, J-Horror, J-Splatter and so much more!",2023-12-15T18:00:00Z,2023-12-17T20:00:00Z,,America/New_York,180000,US,41.04321,-74.07959,"{""geometry"": {""coordinates"": [-74.07959, 41.04321], ""type"": ""Point""}}",zzw-222@627-vht-hdv,,22868,0,15302,7565,erJXu84yiYwd6GmPpntum8,Hilton Woodcliff Lake,"200 Tice Boulevard
Woodcliff Lake, NJ 07677",locality,40,70,,307,active,,,,2023-03-05T03:37:08Z,"6295630>6255149>6252001>5101760>5095598>5101536,6295630>6255149>6252001>5101760>5102445>5102466",False,True
75CWUytKfQ2FfeRZRU,,,,2023-12-09T06:13:43Z,MacCabeats,"concert,music","rock,pop",concerts,,2023-12-12T00:00:00Z,2023-12-12T00:00:00Z,2023-12-12T04:10:00Z,America/New_York,0,US,40.8952346,-73.9747946,"{""geometry"": {""coordinates"": [-73.9747946, 40.8952346], ""type"": ""Point""}}",227-222@627-s5y-pn5,,25604,5108,12481,8014,FJykas7guCZTLfBsfyZSzB,Bergen Performing Arts Center,"30 North Van Brunt Street
Englewood, NJ 07631
United States of America",locality,48,68,,829,active,,,,2023-03-05T07:36:03Z,"6295630>6255149>6252001>5101760>5095598>5097672,6295630>6255149>6252001>5101760>5095598>5098706",False,True
CHyLAPQJ3u3tKLC6Qj,,,,2023-10-26T03:32:52Z,Frosty Looper 8-hour,"outdoor,running,sport",,sports,,2023-12-17T12:30:00Z,2023-12-17T12:30:00Z,,America/New_York,0,US,39.9562052,-75.058009,"{""geometry"": {""coordinates"": [-75.058009, 39.9562052], ""type"": ""Point""}}",@628-pn3-gc5,,3266,0,2014,1252,,,,locality,35,54,,174,active,,,,2023-03-06T07:15:46Z,"6295630>6255149>6252001>5101760>4501019>4503548,6295630>6255149>6252001>5101760>4501019>4501018",False,True
5nF8b9zGCKVR6i4xNU,,,,2023-12-06T08:21:57Z,"DJ Adoni, El Chacal, Juntos, and DIOSA","concert,music",other,concerts,"'Juntos' is a vibrant concert event taking place at the historic Ritz Theatre in Elizabeth, New Jersey. This exhilarating performance showcases a diverse range of musical talents, uniting audiences through an unforgettable night of rhythm, melodies, and cultural celebration.",2023-12-17T01:00:00Z,2023-12-17T01:00:00Z,2023-12-17T04:40:00Z,America/New_York,0,US,40.6647014,-74.2133996,"{""geometry"": {""coordinates"": [-74.2133996, 40.6647014], ""type"": ""Point""}}",226-223@627-vw4-hyv,,47519,9538,23270,14710,sdgkSwVeX6rxtTHnuRUnBu,Ritz Theatre & Performing Arts Center,"1148 East Jersey Street
Elizabeth, NJ 07201
United States of America",locality,54,65,,1548,active,,,,2023-03-18T00:43:18Z,6295630>6255149>6252001>5101760>5105640>5097598,False,True
7dKmqxnFvRWakqXR6d,,,,2023-10-26T03:15:07Z,Nancy Malcun,"concert,music",,concerts,,2023-12-03T15:00:00Z,2023-12-03T15:00:00Z,2023-12-03T19:10:00Z,America/New_York,0,US,39.5786514,-74.7197418,"{""geometry"": {""coordinates"": [-74.7197418, 39.5786514], ""type"": ""Point""}}",zzy-224@628-qcj-t5f,,3002,0,1752,1249,,,,locality,33,70,,148,active,,,,2023-03-26T10:19:26Z,"6295630>6255149>6252001>5101760>4500561>4501689,6295630>6255149>6252001>5101760>4500561>4502962",False,True
BJh5gC9hFZ8UQLChTk,,,,2023-10-26T12:19:56Z,Nancy Malcun,"concert,music",,concerts,,2023-12-17T15:00:00Z,2023-12-17T15:00:00Z,2023-12-17T19:10:00Z,America/New_York,0,US,39.5786514,-74.7197418,"{""geometry"": {""coordinates"": [-74.7197418, 39.5786514], ""type"": ""Point""}}",zzy-224@628-qcj-t5f,,3002,0,1752,1249,,,,locality,33,70,,148,active,,,,2023-03-26T10:21:50Z,"6295630>6255149>6252001>5101760>4500561>4501689,6295630>6255149>6252001>5101760>4500561>4502962",False,True
96kxwvQR7i24jQQngr,,,,2023-10-26T01:24:50Z,Hoboken Jingle Bell 5K,"outdoor,running,sport",,sports,,2023-12-16T14:00:00Z,2023-12-16T14:00:00Z,,America/New_York,0,US,40.7373404,-74.0281813,"{""geometry"": {""coordinates"": [-74.0281813, 40.7373404], ""type"": ""Point""}}",@627-wbn-85f,,7947,0,5075,2872,,,,locality,40,44,,331,active,,,,2023-03-27T03:14:56Z,"6295630>6255149>6252001>5101760>5099357>5099133,6295630>6255149>6252001>5101760>5099357>5099836",False,True
Ctk453JWyLMrBomCGi,,,,2023-12-07T07:48:46Z,Drew Lynch,"comedy,entertainment,performing-arts",comedy-club,performing-arts,,2023-12-04T00:00:00Z,2023-12-04T00:00:00Z,2023-12-04T01:50:00Z,America/New_York,0,US,40.3491446,-74.0701199,"{""geometry"": {""coordinates"": [-74.0701199, 40.3491446], ""type"": ""Point""}}",225-227@628-rp7-tqf,,28598,3323,14925,10349,v9f5weW5DheftUsaP3jghP,Hackensack Meridian Health Theatre at the Count Basie Center,"99 Monmouth St
Red Bank, NJ 07701
United States of America",locality,49,72,,944,active,,,,2023-03-28T01:22:53Z,"6295630>6255149>6252001>5101760>5101305>5103159,6295630>6255149>6252001>5101760>5101305>5098278",False,True
6ToBN6Jtv39pZoNZtZ,,,,2023-12-10T06:13:55Z,Duel of the Decades,"concert,music",other,concerts,"'Duel of the Decades' is an electrifying concert event that brings together music enthusiasts for a thrilling clash of the greatest hits from the past decades. Held at the iconic Wellmont Theatre in Montclair, New Jersey, this unforgettable experience showcases legendary artists, captivating performances, and an immersive journey through the most memorable eras of music.",2023-12-16T00:00:00Z,2023-12-16T00:00:00Z,2023-12-16T03:40:00Z,America/New_York,0,US,40.8125465,-74.2165099,"{""geometry"": {""coordinates"": [-74.2165099, 40.8125465], ""type"": ""Point""}}",22b-222@627-ty3-qxq,,46891,8873,21628,16389,pYpDGcZWUYSUCRBpwjfkWL,The Wellmont Theatre,"5 Seymour Street
Montclair, NJ 07042
United States of America",locality,53,72,,1440,active,,,,2023-04-01T04:07:16Z,"6295630>6255149>6252001>5101760>5097707>5098430,6295630>6255149>6252001>5101760>5097707>5101798",False,True
9UcH3B3g3ZcmcUCLhG,,,,2023-10-26T09:27:53Z,Kevin McGowan,"concert,music",,concerts,,2023-12-30T18:00:00Z,2023-12-30T18:00:00Z,2023-12-30T22:10:00Z,America/New_York,0,US,40.2324295,-74.5398254,"{""geometry"": {""coordinates"": [-74.5398254, 40.2324295], ""type"": ""Point""}}",@628-t8p-kpv,,3164,0,1913,1251,vfFEpxVuABcBvzWme8aUG,Working Dog Winery,"610 Windsor Perrineville Road
Hightstown, NJ 08520
United States of America",locality,34,66,,157,active,,,,2023-04-02T05:03:35Z,"6295630>6255149>6252001>5101760>5101090>5097559,6295630>6255149>6252001>5101760>5101090>5105496",False,True
HAdYdQSgzYoA9NQWg6,,,,2023-10-26T02:18:14Z,Neil Gaiman,"community,education,seminar","cultural,education",community,"Neil Gaiman is a versatile and acclaimed writer of fiction, comics, poetry, and more, who draws inspiration from mythology, folklore, and pop culture. Originally scheduled for (15-OCT-23 at 3:00pm). Previously purchased tickets will be honored for the new date.",2023-12-03T20:00:00Z,2023-12-03T20:00:00Z,,America/New_York,0,US,40.7400646,-74.16725329999997,"{""geometry"": {""coordinates"": [-74.16725329999997, 40.7400646], ""type"": ""Point""}}",zzw-223@627-w9q-8qf,,98314,7376,60416,30521,3B5XuLPvjEZzHvaiPVsrX89,New Jersey Performing Arts Center,"1 Center Street
Newark, NJ 07102
United States of America",locality,61,72,,3352,active,,,,2023-04-11T00:37:11Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
6iD7U5AyAYCs7L2BFU,,,,2023-12-08T03:06:04Z,The Hook,"entertainment,performing-arts","comedy-club,circus",performing-arts,"When the stunning Warner Theatre opened in 1929, an icon was born on the world-famous Atlantic City Boardwalk. Dubbed the ""Wonder Theatre of the World,"" the building became an East Coast mecca for star-studded entertainment. Now, almost a century later, Spiegelworld is undertaking a multi-million dollar resurrection of THE HOOK, retaining its beautiful, original, ocean-view façade. Opening June 2023 at Caesars Atlantic City Hotel & Casino and operating every week of the year, THE HOOK will feature a world-premiere live show, an East Coast home for our awesome Italian-American-Psychedelic Superfrico restaurant, and several discoverable cocktail bars. As Atlantic City's first-ever permanent entertainment residency, The Hook live show is directed by Britain's leading comedy director Cal McCrystal (Atomic Saloon Show, One Man Two Guvnors). Of course, you can expect Spiegelworld's signature blitz of ridiculous fun, jaw-dropping wow, and sizzling hot superhumans from around the world.",2023-12-15T00:00:00Z,2023-12-15T00:00:00Z,2023-12-15T01:50:00Z,America/New_York,0,US,39.3552811,-74.4338659,"{""geometry"": {""coordinates"": [-74.4338659, 39.3552811], ""type"": ""Point""}}",223-22k@628-nmj-v2k,,,,,,5Bk9kWxD7m9XQHLdwNgBvv,The Hook at Caesars Atlantic City,"2100 Pacific Avenue
Atlantic City, NJ 08401
United States of America",locality,0,0,,,active,,,,2023-04-17T22:26:22Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
8f4BAgGu5fUon9uziM,,,,2023-12-01T02:55:35Z,The Hook,"entertainment,performing-arts","comedy-club,circus",performing-arts,"When the stunning Warner Theatre opened in 1929, an icon was born on the world-famous Atlantic City Boardwalk. Dubbed the ""Wonder Theatre of the World,"" the building became an East Coast mecca for star-studded entertainment. Now, almost a century later, Spiegelworld is undertaking a multi-million dollar resurrection of THE HOOK, retaining its beautiful, original, ocean-view façade. Opening June 2023 at Caesars Atlantic City Hotel & Casino and operating every week of the year, THE HOOK will feature a world-premiere live show, an East Coast home for our awesome Italian-American-Psychedelic Superfrico restaurant, and several discoverable cocktail bars. As Atlantic City's first-ever permanent entertainment residency, The Hook live show is directed by Britain's leading comedy director Cal McCrystal (Atomic Saloon Show, One Man Two Guvnors). Of course, you can expect Spiegelworld's signature blitz of ridiculous fun, jaw-dropping wow, and sizzling hot superhumans from around the world.",2023-12-28T02:00:00Z,2023-12-28T02:00:00Z,2023-12-28T03:50:00Z,America/New_York,0,US,39.3552811,-74.4338659,"{""geometry"": {""coordinates"": [-74.4338659, 39.3552811], ""type"": ""Point""}}",223-22d@628-nmj-v2k,,,,,,5Bk9kWxD7m9XQHLdwNgBvv,The Hook at Caesars Atlantic City,"2100 Pacific Avenue
Atlantic City, NJ 08401
United States of America",locality,0,0,,,active,,,,2023-04-17T22:42:12Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
5BtfUJW7yCZo7L3eJ4,,,,2023-12-02T03:18:33Z,The Hook,"entertainment,performing-arts","comedy-club,circus",performing-arts,"When the stunning Warner Theatre opened in 1929, an icon was born on the world-famous Atlantic City Boardwalk. Dubbed the ""Wonder Theatre of the World,"" the building became an East Coast mecca for star-studded entertainment. Now, almost a century later, Spiegelworld is undertaking a multi-million dollar resurrection of THE HOOK, retaining its beautiful, original, ocean-view façade. Opening June 2023 at Caesars Atlantic City Hotel & Casino and operating every week of the year, THE HOOK will feature a world-premiere live show, an East Coast home for our awesome Italian-American-Psychedelic Superfrico restaurant, and several discoverable cocktail bars. As Atlantic City's first-ever permanent entertainment residency, The Hook live show is directed by Britain's leading comedy director Cal McCrystal (Atomic Saloon Show, One Man Two Guvnors). Of course, you can expect Spiegelworld's signature blitz of ridiculous fun, jaw-dropping wow, and sizzling hot superhumans from around the world.",2023-12-02T02:00:00Z,2023-12-02T02:00:00Z,2023-12-02T03:50:00Z,America/New_York,0,US,39.3552811,-74.4338659,"{""geometry"": {""coordinates"": [-74.4338659, 39.3552811], ""type"": ""Point""}}",223-22d@628-nmj-v2k,,,,,,5Bk9kWxD7m9XQHLdwNgBvv,The Hook at Caesars Atlantic City,"2100 Pacific Avenue
Atlantic City, NJ 08401
United States of America",locality,0,0,,,active,,,,2023-04-17T23:04:02Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
9YY9STut2H6nw3Knvw,,,,2023-12-10T06:48:20Z,The Hook,"entertainment,performing-arts","comedy-club,circus",performing-arts,"When the stunning Warner Theatre opened in 1929, an icon was born on the world-famous Atlantic City Boardwalk. Dubbed the ""Wonder Theatre of the World,"" the building became an East Coast mecca for star-studded entertainment. Now, almost a century later, Spiegelworld is undertaking a multi-million dollar resurrection of THE HOOK, retaining its beautiful, original, ocean-view façade. Opening June 2023 at Caesars Atlantic City Hotel & Casino and operating every week of the year, THE HOOK will feature a world-premiere live show, an East Coast home for our awesome Italian-American-Psychedelic Superfrico restaurant, and several discoverable cocktail bars. As Atlantic City's first-ever permanent entertainment residency, The Hook live show is directed by Britain's leading comedy director Cal McCrystal (Atomic Saloon Show, One Man Two Guvnors). Of course, you can expect Spiegelworld's signature blitz of ridiculous fun, jaw-dropping wow, and sizzling hot superhumans from around the world.",2023-12-17T02:00:00Z,2023-12-17T02:00:00Z,2023-12-17T03:50:00Z,America/New_York,0,US,39.3552811,-74.4338659,"{""geometry"": {""coordinates"": [-74.4338659, 39.3552811], ""type"": ""Point""}}",223-22k@628-nmj-v2k,,,,,,5Bk9kWxD7m9XQHLdwNgBvv,The Hook at Caesars Atlantic City,"2100 Pacific Avenue
Atlantic City, NJ 08401
United States of America",locality,0,0,,,active,,,,2023-04-17T23:35:55Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
3NT3Xi9DzxEBmgYukL,,,,2023-12-01T01:45:43Z,The Hook,"entertainment,performing-arts","comedy-club,circus",performing-arts,"When the stunning Warner Theatre opened in 1929, an icon was born on the world-famous Atlantic City Boardwalk. Dubbed the ""Wonder Theatre of the World,"" the building became an East Coast mecca for star-studded entertainment. Now, almost a century later, Spiegelworld is undertaking a multi-million dollar resurrection of THE HOOK, retaining its beautiful, original, ocean-view façade. Opening June 2023 at Caesars Atlantic City Hotel & Casino and operating every week of the year, THE HOOK will feature a world-premiere live show, an East Coast home for our awesome Italian-American-Psychedelic Superfrico restaurant, and several discoverable cocktail bars. As Atlantic City's first-ever permanent entertainment residency, The Hook live show is directed by Britain's leading comedy director Cal McCrystal (Atomic Saloon Show, One Man Two Guvnors). Of course, you can expect Spiegelworld's signature blitz of ridiculous fun, jaw-dropping wow, and sizzling hot superhumans from around the world.",2023-12-23T02:00:00Z,2023-12-23T02:00:00Z,2023-12-23T03:50:00Z,America/New_York,0,US,39.3552811,-74.4338659,"{""geometry"": {""coordinates"": [-74.4338659, 39.3552811], ""type"": ""Point""}}",223-22d@628-nmj-v2k,,,,,,5Bk9kWxD7m9XQHLdwNgBvv,The Hook at Caesars Atlantic City,"2100 Pacific Avenue
Atlantic City, NJ 08401
United States of America",locality,0,0,,,active,,,,2023-04-17T23:37:43Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
